opportunity_key,source,source_ids,official_url,entity_id,orgao_cnpj,orgao_nome,municipio,distancia_km,objeto,categoria,modalidade,valor_estimado,valor_semantica,data_publicacao,data_abertura,data_encerramento,dias_restantes,status_canonico,status_evidence,data_confidence_score,client_fit_score,triage_recommendation,positive_factors,negative_factors,blockers,missing_fields,first_seen_at,last_seen_at,run_id,generated_at,git_sha,seed_sha256,schema_fingerprint
82508433000117-1-000066/2026,pncp,"[""82508433000117-1-000066/2026""]",,extra-bfb66da400cd22bd868a,82508433000117,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO CASAN,SANTA CATARINA,0.0,"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇO DE VISTORIA E APLICAÇÃO DE QUESTIONÁRIO SOBRE O SISTEMA DE TRATAMENTO DE ESGOTO INDIVIDUAL NO ÂMBITO DO PROGRAMA ESGOTAMENTO SOBRE RODAS - TANGARÁ, PINHEIRO PRETO E IPUMIRIM",,Pregão - Eletrônico,0.00,valor_total_estimado_informado_pelo_pncp,2026-07-01T00:00:00+00:00,2026-07-02T00:00:00+00:00,2026-07-24T00:00:00+00:00,10,open,future_deadline,89,20,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:50.954726+00:00,2026-07-13T00:07:50.954726+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
11402887000160-1-000051/2026,pncp,"[""11402887000160-1-000051/2026""]",,extra-878655a617c95eb395cc,11402887000160,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE SANTA CATARINA",SANTA CATARINA,0.0,"Concessão de uso de espaço público edificado para alocação e instalação de cantina, com cobrança módica de aluguel em contrapartida à oferta de cardápio mínimo, bem como à comercialização de lanches e refeições ao IFSC, seus estudantes servidores e colaboradores e demais usuários que circulam no câmpus Palhoça Bilíngue do IFSC, conforme condições, quantidades e exigências estabelecidas no edital e em seus anexos.
",,Pregão - Eletrônico,74.61,valor_total_estimado_informado_pelo_pncp,2026-07-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-07-15T00:00:00+00:00,1,open,future_deadline,89,20,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:50.954726+00:00,2026-07-13T00:07:50.954726+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
83891283000136-1-000580/2026,pncp,"[""83891283000136-1-000580/2026""]",,extra-4657e1df7d1ce1a0fc1c,83891283000136,FUNDACAO UNIVERSIDADE DO ESTADO DE SC UDESC,SANTA CATARINA,0.0,"Aquisição de material de limpeza, copa e produtos de higienização - toda UDESC - Relançamento",,Pregão - Eletrônico,97586.06,valor_total_estimado_informado_pelo_pncp,2026-07-01T13:00:34+00:00,2026-07-02T14:00:00+00:00,2026-07-14T14:00:00+00:00,1,open,future_deadline,89,20,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:50.954726+00:00,2026-07-13T00:07:50.954726+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
83878892000155-1-000110/2026,pncp,"[""83878892000155-1-000110/2026""]",,extra-902e715d5842695cd056,83878892000155,CENTRAIS ELETRICAS DE SANTA CATARINA SA,SANTA CATARINA,0.0,"Contratação de empresa para realizar os serviços de fornecimento de licenças de software para Elipse E3 (função Gateway, servidor de Domínio e conexões DNP) com vistas a aumentar a capacidade das funcionalidades já licenciadas do referido software já em operação na CELESC.",,Pregão - Eletrônico,0.00,valor_total_estimado_informado_pelo_pncp,2026-07-02T00:00:00+00:00,2026-07-29T00:00:00+00:00,2026-07-30T00:00:00+00:00,16,open,future_deadline,89,20,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:50.588964+00:00,2026-07-13T00:07:50.588964+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
29307982000140-1-000027/2026,pncp,"[""29307982000140-1-000027/2026""]",,extra-f439609af223f70bcbb3,29307982000140,SCPAR PORTO DE SAO FRANCISCO DO SUL S.A.,SANTA CATARINA,0.0,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DA OBRA DE AUMENTO DE CAPACIDADE DA RODOVIA BR-280/SC, NO TRECHO COMPREENDIDO ENTRE O ACESSO AO PORTO DE SFS E O ACESSO À BUNGE, INCLUINDO PAVIMENTAÇÃO, RESTAURAÇÃO, DRENAGEM SUPERFICIAL/OAC, SINALIZAÇÃO E SERVIÇOS CORRELATOS.",,Pregão - Eletrônico,11151234.89,valor_total_estimado_informado_pelo_pncp,2026-07-02T00:00:00+00:00,2026-07-03T00:00:00+00:00,2026-07-24T00:00:00+00:00,10,open,future_deadline,89,20,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:50.588964+00:00,2026-07-13T00:07:50.588964+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
82513045000124-1-000013/2026,pncp,"[""82513045000124-1-000013/2026""]",,extra-135085e1c3ccfc49609c,82513045000124,CONSELHO REGIONAL DE MEDICINA VETERINARIA DO ESTADO DE SANTA CATARINA,SANTA CATARINA,0.0,"Contratação de empresa especializada para execução de serviços de adequação, adaptação e melhorias da sede regional do CRMV-SC em Chapecó/SC, incluindo mão de obra, materiais, equipamentos e demais recursos necessários, conforme especificações técnicas, projetos, normas vigentes e demais condições estabelecidas no edital e seus anexos.",,Pregão - Eletrônico,533468.73,valor_total_estimado_informado_pelo_pncp,2026-07-02T00:00:00+00:00,2026-07-03T00:00:00+00:00,2026-07-17T00:00:00+00:00,3,open,future_deadline,89,20,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:50.588964+00:00,2026-07-13T00:07:50.588964+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
82951351000142-1-000379/2026,pncp,"[""82951351000142-1-000379/2026""]",,extra-354965c7f940daf38718,82951351000142,SECRETARIA DE ESTADO DA ADMINISTRACAO,SANTA CATARINA,0.0,Contratação de empresa especializada em vidros e esquadrias para o fechamento dos andares do Bloco B e o fechamento das garagens dos Blocos B e C do Centro Administrativo de Segurança Pública para a Polícia Civil do Estado de Santa Catarina.,,Pregão - Eletrônico,97149.26,valor_total_estimado_informado_pelo_pncp,2026-07-02T00:00:00+00:00,2026-07-03T00:00:00+00:00,2026-07-17T00:00:00+00:00,3,open,future_deadline,89,20,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:50.588964+00:00,2026-07-13T00:07:50.588964+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
82508433000117-1-000067/2026,pncp,"[""82508433000117-1-000067/2026""]",,extra-bfb66da400cd22bd868a,82508433000117,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO CASAN,SANTA CATARINA,0.0,"CONTRATAÇÃO DE SERVIÇOS DE TELEFONIA MÓVEL PESSOAL (SMP), COM FORNECIMENTO DE EQUIPAMENTOS EM COMODATO E SOLUÇÃO DE GERENCIAMENTO DE DISPOSITIVOS MÓVEIS (MDM)",,Pregão - Eletrônico,0.00,valor_total_estimado_informado_pelo_pncp,2026-07-02T00:00:00+00:00,2026-07-02T00:00:00+00:00,2026-07-24T00:00:00+00:00,10,open,future_deadline,89,20,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:50.588964+00:00,2026-07-13T00:07:50.588964+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
83845701000159-1-000044/2026,pncp,"[""83845701000159-1-000044/2026""]",,extra-81f4bb4f31530a2586e1,83845701000159,SANTA CATARINA TRIBUNAL DE JUSTICA,SANTA CATARINA,0.0,"Contratação de serviços continuados de refeições (almoço e jantar) e lanches, incluídas as bebidas, para as sessões do Tribunal de Júri da comarca de São Francisco do Sul, por empreitada por preço unitário, compreendendo a fabricação, o transporte, a montagem e a limpeza do ambiente ao final, quando necessário, bem como o fornecimento de utensílios e embalagens indispensáveis à prestação completa e perfeita dos serviços",,Pregão - Eletrônico,288200.00,valor_total_estimado_informado_pelo_pncp,2026-07-03T00:00:00+00:00,2026-07-07T00:00:00+00:00,2026-07-22T00:00:00+00:00,8,open,future_deadline,89,20,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:50.588964+00:00,2026-07-13T00:07:50.588964+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
83899526000182-1-000094/2026,pncp,"[""83899526000182-1-000094/2026""]",,extra-a75d08aa35fea3704f38,83899526000182,UNIVERSIDADE FEDERAL DE SANTA CATARINA,SANTA CATARINA,0.0,"Registro de preços para a eventual contratação de empresa especializada na execução de serviços de lavanderia, sem prestação de mão de obra exclusiva, para atender à Universidade Federal de Santa Catarina (UFSC)",,Pregão - Eletrônico,147617.23,valor_total_estimado_informado_pelo_pncp,2026-07-03T00:00:00+00:00,2026-07-03T00:00:00+00:00,2026-07-20T00:00:00+00:00,6,open,future_deadline,89,20,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:50.588964+00:00,2026-07-13T00:07:50.588964+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
82508433000117-1-000069/2026,pncp,"[""82508433000117-1-000069/2026""]",,extra-bfb66da400cd22bd868a,82508433000117,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO CASAN,SANTA CATARINA,0.0,EXECUÇÃO DE OBRAS CIVIS PARA IMPLANTAÇÃO DE PRÉ-TRATAMENTO AUXILIAR - ETE MAFRA,,Pregão - Eletrônico,0.00,valor_total_estimado_informado_pelo_pncp,2026-07-03T00:00:00+00:00,2026-07-03T00:00:00+00:00,2026-07-28T00:00:00+00:00,14,open,future_deadline,89,20,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:50.588964+00:00,2026-07-13T00:07:50.588964+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
82508433000117-1-000070/2026,pncp,"[""82508433000117-1-000070/2026""]",,extra-bfb66da400cd22bd868a,82508433000117,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO CASAN,SANTA CATARINA,0.0,AQUISIÇÃO DE EMPILHADEIRAS A COMBUSTÃO PARA OS ALMOXARIFADOS DA CASAN E PARA A ETA CUBATÃO,,Pregão - Eletrônico,0.00,valor_total_estimado_informado_pelo_pncp,2026-07-03T00:00:00+00:00,2026-07-03T00:00:00+00:00,2026-07-16T00:00:00+00:00,2,open,future_deadline,89,20,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:50.588964+00:00,2026-07-13T00:07:50.588964+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
82951351000142-1-000381/2026,pncp,"[""82951351000142-1-000381/2026""]",,extra-354965c7f940daf38718,82951351000142,SECRETARIA DE ESTADO DA ADMINISTRACAO,SANTA CATARINA,0.0,"Contratação de serviços de reabilitação  (Fisioterapia, Equoterapia, Terapia Ocupacional e Fonoaudiologia) para atendimento de demandas judiciais para a Secretaria de Estado da Saúde.",,Pregão - Eletrônico,261361.36,valor_total_estimado_informado_pelo_pncp,2026-07-03T00:00:00+00:00,2026-07-07T00:00:00+00:00,2026-07-21T00:00:00+00:00,7,open,future_deadline,89,20,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:50.588964+00:00,2026-07-13T00:07:50.588964+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
83052191000162-1-000080/2026,pncp,"[""83052191000162-1-000080/2026""]",,extra-93dbf6704c4cd65899ba,83052191000162,EMPRESA DE PESQUISA AGROPECUARIA E EXTENSAO RURAL DE SANTA CATARINA,SANTA CATARINA,0.0,"Contratação de empresas especializadas em organização de eventos, fornecimento de refeições e agenciamento de viagens para Epagri - Gerência Regional de Canoinhas e CEDUP Canoinhas/SC",,Pregão - Eletrônico,0.00,valor_total_estimado_informado_pelo_pncp,2026-07-03T00:00:00+00:00,2026-07-03T00:00:00+00:00,2026-07-28T00:00:00+00:00,14,open,future_deadline,89,20,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:50.588964+00:00,2026-07-13T00:07:50.588964+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
83052191000162-1-000079/2026,pncp,"[""83052191000162-1-000079/2026""]",,extra-93dbf6704c4cd65899ba,83052191000162,EMPRESA DE PESQUISA AGROPECUARIA E EXTENSAO RURAL DE SANTA CATARINA,SANTA CATARINA,0.0,"Aquisição de máquina de serrar tronco, máquina podadora, ceptômetro e congelador de bicos para Epagri - Videira/SC",,Pregão - Eletrônico,0.00,valor_total_estimado_informado_pelo_pncp,2026-07-03T00:00:00+00:00,2026-07-03T00:00:00+00:00,2026-07-24T00:00:00+00:00,10,open,future_deadline,89,20,DESCARTAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:50.588964+00:00,2026-07-13T00:07:50.588964+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
