contract_id,object_original,agency,uf,publication_date,snapshot_id,source_row_hash,stratum,reviewer_1_label,reviewer_1_reason,reviewer_2_label,reviewer_2_reason,adjudicated_label,adjudicator,reviewed_at
18295303000144-2-000034/2026,"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE ASSESSORAMENTO TÉCNICO E ADMINISTRATIVO ESPECIALIZADO, VISANDO Á ANÁLISE, RECLASSIFICAÇÃO E CORREÇÃO DAS UNIDADES CONSUMIDORAS DE ENERGIA ELÉTRICA, ÁGUA, ESGOTO E SANEAMENTO VIINCULADOS Á PREFEITURA MUNICIPAL DE MARIANA.",Unidade Única,MG,2026-04-22,confenge_commercial_pncp_supplier_contracts,5c1ec8bffe44897071b0b5f5e2b497370d230d5e9ff7de96fce3232231bafb6d,infraestrutura_urbana,,,,,,,
44919918000104-2-000133/2026,"Registro de preços pelo prazo de 12 (doze) meses para aquisição de medicamentos (genéricos, similares ou éticos), de acordo com a requisição da secretaria municipal de saúde e saneamento, cujas quantidades e especificações constam do termo de referência (ANEXO I) do presente edital.",FUNDO MUNICIPAL DE SAÚDE,SP,2026-03-19,confenge_commercial_pncp_supplier_contracts,b0c69c8a8c3dc68638bd157cf7335774e3233704712d6c74298d3355c8c19add,infraestrutura_urbana,,,,,,,
46476131000140-2-000061/2026,"AQUISIÇÃO DE DE HIDRÔMETROS, BOMBAS DE ÁGUA E DE ESGOTO PARA 
SECRETARIA DE SANEAMENTO BÁSICO. CONFORME ANEXO I. ENTREGA 
PARCELADA",Unidade Única,SP,2026-04-30,confenge_commercial_pncp_supplier_contracts,8a710a657e728ad94a78dfe0a0983438eb1259766e1898fc6cef123a55f379d9,infraestrutura_urbana,,,,,,,
12472734000152-2-000012/2026,Serviços de abastecimento de água e esgotamento sanitário prestados pela CASAL - COMPANHIA DE SANEAMENTO DE ALAGOAS,PROCURADORIA GERAL DE JUSTIÇA DE ALAGOAS,AL,2026-03-02,confenge_commercial_pncp_supplier_contracts,8ed530aad44390c06f1ef5fad257cd3ec608f380511ad6fdfd32131327fabb29,infraestrutura_urbana,,,,,,,
10277035000126-2-000003/2026,"Credenciamento de pessoas jurídicas e/ou físicas para prestação de serviços de Pedreiro, para atender as necessidades da Secretaria  municipal de Saúde e Saneamento deste município.",Fundo Municipal de Saúde,RN,2026-03-06,confenge_commercial_pncp_supplier_contracts,ad162e8cdc32a2db2383b68b82c8ef8675834dacdc0629500fed289a868c5779,infraestrutura_urbana,,,,,,,
45774064000188-2-000172/2024,CONTRATACAO DE EMPRESA PARA REVISAO DO PLANO MUNICIPAL DE SANEAMENTO,Prefeitura Municipal de Rio Claro,SP,2026-03-12,confenge_commercial_pncp_supplier_contracts,3d63aa0ac3db3fe3935d8718d9cdc60c564073602b1dcfb288eb60c3594f4e5f,infraestrutura_urbana,,,,,,,
60509015000101-2-000358/2026,"REFORMA DA REDE DE ESGOTO, INCLUINDO SUPRESSÃO DE ÁRVORES, CUJAS RAÍZES ESTÃO OBSTRUINDO A REDE EXISTENTE",ESP-PRESTACAO DE SERVICOS FDE/SEE,SP,2026-04-13,confenge_commercial_pncp_supplier_contracts,31790ddf047042ae68ef7fd9ca945bcefaa73a8bfbd2db772772a45c6d830e6b,infraestrutura_urbana,,,,,,,
60509015000101-2-000613/2026,"REFORMA DA COBERTURA, EXECUÇÃO DE ALVENARIA E DE DRENAGEM",ESP-PRESTACAO DE SERVICOS FDE/SEE,SP,2026-05-12,confenge_commercial_pncp_supplier_contracts,43cf41969de20e8d5660223e0d9003dfa5dd72eb6541595eb98000dd6ac83782,infraestrutura_urbana,,,,,,,
44919918000104-2-001159/2026,"Registro de preços para aquisição de materiais de enfermagem para atender todas as Unidades de Saúde do Município, conforme DFD nº 400/2024 da Secretaria de Saúde e Saneamento, condições, quantidades e exigências estabelecidas no Termo de Referência, conforme Anexo I.",FUNDO MUNICIPAL DE SAÚDE,SP,2026-05-27,confenge_commercial_pncp_supplier_contracts,ff6d409986869a5d8af6c5168a169c07758ef7290a9f4bbd22d7c2d3bc64e95f,infraestrutura_urbana,,,,,,,
88830609000139-2-002392/2026,AQUISIÇÃO DE ÓCULOS DE PROTEÇÃO COM LENTES CORRETIVAS PARA O SERVIDOR ROBERTO GERALDINO ESPÍNDOLA DE MORAES - MATRÍCULA: 35.129  - LOTAÇÃO: GERÊNCIA DE DRENAGEM - SMO - CARGO: AUXILIAR DE INFRAESTRUTURA.,MRS-PREFEITURA MUNICIPAL DE CAXIAS DO SUL,RS,2026-07-09,confenge_commercial_pncp_supplier_contracts,61e97afd00b01c2b7ee41f8225865c7ecd44dc9caeeb629b626467b48e353ba2,infraestrutura_urbana,,,,,,,
60509015000101-2-000875/2026,"REFORMA GERAL DA COZINHA E DESPENSA, DAS INSTALAÇÕES ELÉTRICAS, DA COBERTURA, DOS SANITÁRIOS, DOS REVESTIMENTOS E DA REDE DE ESGOTO",ESP-PRESTACAO DE SERVICOS FDE/SEE,SP,2026-05-22,confenge_commercial_pncp_supplier_contracts,8cf8f6923cf268e8d0610522c33ac07ee620a63f36a2144a24330302020d6da6,infraestrutura_urbana,,,,,,,
29178233000160-2-000012/2026,"Contratação de empresa especializada para a revisão e elaboração de Plano Diretor do município de Resende e para a revisão do Plano Municipal de Saneamento Básico (PMSB) do município de Resende/RJ, pelo período de 12 (doze) meses.",MUNICIPIO DE RESENDE,RJ,2026-03-17,confenge_commercial_pncp_supplier_contracts,f939f61cdbdd5712a929b643ee2fb55a9317cb710b71fd30d3ca3008e0ad6b4d,infraestrutura_urbana,,,,,,,
44919918000104-2-000443/2026,"Registro de preços para aquisição de materiais de enfermagem para atender todas as Unidades de Saúde do Município, conforme DFD nº 400/2024 da Secretaria de Saúde e Saneamento, condições, quantidades e exigências estabelecidas no Termo de Referência, conforme Anexo I.",FUNDO MUNICIPAL DE SAÚDE,SP,2026-03-19,confenge_commercial_pncp_supplier_contracts,e08607d7106b8c63b09ec97116253b9a10d7162532aaa9b46797d1857866559c,infraestrutura_urbana,,,,,,,
26989350000892-2-000002/2026,"PARA ATENDER DESPACHO/Nº 367/2026/DIADM, RFERENTE A PARTICIPAÇÃO DE SERVIDORAS NO 54º CONGRESSO NACIONAL DE SANEAMENTO DA ASSEMAE-CNSA 2026, EM CAXIAS DO SUL/RS.",EPI-SUPERINTENDENCIA ESTAD-FUND. NAC. SAÚDE,PI,2026-06-24,confenge_commercial_pncp_supplier_contracts,70f43a73b495180614dcfe21d93278e0a348f5a236b8fdfd656fbc6225ce1474,infraestrutura_urbana,,,,,,,
06108854000172-2-000023/2025,"AQUISIÇÃO DE TUBO CONCRETO APLICAÇÃO: SISTEMA SANEAMENTO BÁSICO ÁGUAS PLUVIAIS, COMPRIMENTO: 1,5 M, ESPESSURA: 72 MM, TIPO: VIBRO-PRENSAGEM, CARACTERÍSTICAS ADICIONAIS: COM FERRO E BOLSA, DIÂMETRO NOMINAL: 800 MM",PMSP - SUBPREFEITURA FREGUESIA/BRASILÂNDIA,SP,2026-02-18,confenge_commercial_pncp_supplier_contracts,52224877c8386aa903e621ebc317e1bb9955a58a711f151256f6d1e3b887eb47,infraestrutura_urbana,,,,,,,
10914290000132-2-000004/2026,Contratação de laboratório especializado na prestação de serviços para realização de coletas e análise de águas e efluentes para atender o Departamento operacional do Consórcio Intermunicipal de Saneamento da Região Central de Rondônia (CISAN CENTRAL/RO).,MRO-CONSORCIO INTERM. SAN. R. CENT. RONDÔNIA,RO,2026-05-14,confenge_commercial_pncp_supplier_contracts,ebf1c3c7611ae915767c54bfb7e9bc12c0f2c2212a4b81812cca057f25fbb676,infraestrutura_urbana,,,,,,,
60509015000101-2-000954/2026,REFORMA DA REDE DE ÁGUAS PLUVIAIS E DRENAGEM SUPERFICIAL.,ESP-PRESTACAO DE SERVICOS FDE/SEE,SP,2026-05-25,confenge_commercial_pncp_supplier_contracts,7f73433a62cc7750a79d0761d612fe7f4c2d42cda665cabadc25addabbbae3bc,infraestrutura_urbana,,,,,,,
60509015000101-2-001752/2026,"REFORMA DOS SANITÁRIOS, DAS INSTALAÇÕES HIDRAULICAS, DA MINI QUADRA DE ESPORTES, DO RESERVATÓRIO, DA REDE DE ESGOTO,",ESP-PRESTACAO DE SERVICOS FDE/SEE,SP,2026-07-14,confenge_commercial_pncp_supplier_contracts,f0233cd01f320ab9e93ceb1a63377d6c19b9d64425ab5a14d1ecc151fee63e78,infraestrutura_urbana,,,,,,,
83811307000108-2-000067/2026,CONTRATAÇÃO DE PESSOA JURÍDICA (TUBARÃO SANEAMENTO S.A.) PARA FORNECIMENTO DE AGUA TRATADA E COLETA/TRATAMENTO DE ESGOTO PARA A CÂMARA DE VEREADRES DE TUBARÃO.,TUBARAO CAMARA MUNICIPAL PODER LEGISLATIVO,SC,2026-07-23,confenge_commercial_pncp_supplier_contracts,3350f366e05ebe991430a1285146a6afc42b94715c1db872340cfe666141a19b,infraestrutura_urbana,,,,,,,
00394502000144-2-000125/2026,"1.
A finalidade deste Contrato é garantir, aos militares da ativa, da reserva ou reformados,
pensionistas e seus dependentes e Servidores Civis da Marinha do Brasil (ativos e inativos) e dependentes
diretos e indiretos, nas condições especificadas neste instrumento e no edital, por intermédio de
Hospitais, assistência médico-hospitalar, ambulatorial, atendimento de emergência/urgência em regime
de 24 (vinte e quatro) horas diárias.
1.1.
O objeto contratual abrange as seguintes especialidades:...",CAPITANIA FLUVIAL DO ARAGUAIA - TOCANTINS,TO,2026-02-26,confenge_commercial_pncp_supplier_contracts,2b68b17fa43fb304ef91216fa636f3f12ea52a916c10ba77418d30c80c89d519,infraestrutura_ti,,,,,,,
01263896000164-2-000453/2026,PRESTAÇÃO DE SERVIÇOS DE ASSISTÊNCIA TÉCNICA PARA MANUTENÇÃO DA INFRAESTRUTURA DE TI DO INSTITUTO NACIONAL DA MATA ATLÂNTICA - INMA E CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,INSTITUTO NACIONAL DA MATA ATLÂNTICA,ES,2026-07-16,confenge_commercial_pncp_supplier_contracts,edc6ef0c064fdf9066826ee787dae9ced76843ac133f19a729eedbf7bf6ad072,infraestrutura_ti,,,,,,,
10635424000186-2-000655/2026,AQUISICAO DE MATERIAL ELETRICO PARA O IFC CAMPUS CONCORIA. PE 90059/2025. SOLICITACAO 23351.004122/2026-38. SETOR SOLICITANTE: INFRAESTRUTURA. SERVIDOR REQUISITANTE: GIOVANI GIODA.,INST.FED.CATARINENSE/CAMPUS CONCORDIA,SC,2026-06-18,confenge_commercial_pncp_supplier_contracts,de913ddb3dd1104ee83e422e75eb4869450020b7abf7d63a2917f2de0a648146,infraestrutura_ti,,,,,,,
00394452000103-2-003293/2026,"GARANTIR AOS MILITARES DA ATIVA, DA RESERVA OU REFORMADOS, PENSIONISTAS E SEUS DEPENDENTES E SERVIDORES CIVIS DO EXÉRCITO BRASILEIRO (ATIVOS E INATIVOS) E DEPENDENTES, NAS CONDIÇÕES ESPECIFICADAS NESTE INSTRUMENTO E NO EDITAL, POR INTERMÉDIO DE CLÍNICAS MÉDICAS ESPECIALIZADAS, ASSISTÊNCIA MÉDICO-HOSPITALAR, AMBULATORIAL, ATENDIMENTO DE EMERGÊNCIA/URGÊNCIA EM REGIME DE 24 HORAS DIÁRIA",HOSPITAL GERAL DE SANTA MARIA,RS,2026-05-22,confenge_commercial_pncp_supplier_contracts,8a50c7ddff5901b6f45c7e2be55b070280a23f5d7f29fd64daa2dcf2924b6ec8,infraestrutura_ti,,,,,,,
00394452000103-2-004376/2026,"A FINALIDADE DESTE CONTRATO É GARANTIR AOS MILITARES DA ATIVA, DA RESERVA OU REFORMADOS, PENSIONISTAS E SEUS DEPENDENTES E SERVIDORES CIVIS DO EXÉRCITO BRASILEIRO (ATIVOS E INATIVOS) E DEPENDENTES DIRETOS E INDIRETOS, NAS CONDIÇÕES ESPECIFICADAS NESTE INSTRUMENTO E NO EDITAL, POR INTERMÉDIO DE CLÍNICAS, PRESTAÇÃO DE SERVIÇO DE REABILITAÇÃO.",35 BATALHAO DE INFANTARIA,BA,2026-06-15,confenge_commercial_pncp_supplier_contracts,ded6e21756951411176291ee629e296609a7611740fd7ff9626ac58c6549420c,infraestrutura_ti,,,,,,,
00488478000102-2-000100/2026,"Participação de servidoras e servidores do Gabinete do Ministro Afrânio Vilela na ação externa de educação Sistema Tributário Brasileiro e a Lógica da Reforma: Normas gerais, regra-matriz do IBS, da CBS e do Imposto Seletivo e o Processo Tributário, a ser realizada na modalidade online, no período de 27 de maio a 1º de julho de 2026.",STJ _ SUPERIOR TRIBUNAL DE JUSTICA/DF,DF,2026-06-08,confenge_commercial_pncp_supplier_contracts,e7078c33be163f3f558f16a20f7478dcad07383934b0e8604effcf0d9c078a81,infraestrutura_ti,,,,,,,
10635424000186-2-000612/2026,AQUISICAO DE MATERIAL PARA MANUTENCAO DE BENS PARA O IFC CAMPUS CONCORIA. PE 90027/2025. SOLICITACAO 23351.004171/2026-71. SETOR SOLICITANTE: INFRAESTRUTURA. SERVIDOR REQUISITANTE: GIOVANI GIODA.,INST.FED.CATARINENSE/CAMPUS CONCORDIA,SC,2026-06-18,confenge_commercial_pncp_supplier_contracts,86846216816733d6d515ff2a03155c61804f8a6ba4ded3e0c2fd81d4b4a4c738,infraestrutura_ti,,,,,,,
04153748000185-2-000007/2026,"Execução de reforma do datacenter do Prédio Anexo Administrativo integrante deste Parquet, utilizando a Ata de Registro de Preços 14.2025.CPL.1689170.2024.028448, decorrente do Pregão Eletrônico 94.005/2025-CPL/MP/PGJ-SRP.",EAM-PROCURADORIA G. DE JUSTICA E. DO AMAZONAS,AM,2026-03-19,confenge_commercial_pncp_supplier_contracts,424c077ec580950ef6d7ea834ca8142f2e1e85bd26433c08e46574dbe9f70ecf,infraestrutura_ti,,,,,,,
63606479000124-2-001314/2026,"O presente Contrato tem por objeto a contratação de empresa especializada para realização de Curso In Company sobre Reforma Tributária, em formato presencial, no município de Rio Branco/AC, personalizado para a Secretaria de Estado da Fazenda do Acre - SEFAZ/AC, com carga horária total de 12 (doze) horas/aula, distribuída em 3 (três) dias, destinado a até 80 (oitenta) servidores indicados pela CONTRATANTE.",SECRETARIA DA FAZENDA,AC,2026-07-08,confenge_commercial_pncp_supplier_contracts,04dd09d73cc5bb5e7af02ef70a4a3b5adebc871f6eed43b2ba787199f856da04,infraestrutura_ti,,,,,,,
07684756000146-2-000217/2026,"Contratacao de empresa especializada para fornecimento de Sistema Informatizado Integrado de Gestao Tributaria Municipal, disponibilizado mediante licenca de uso, em ambiente web, incluindo servicos de implantacao, migracao de dados, customizacao, parametrizacao, treinamento, suporte tecnico, manutencao corretiva e evolutiva, bem como hospedagem em infraestrutura de Datacenter (computacao em nuvem), destinado a atender as necessidades da Secretaria Municipal de Financas do Municipio de Aracat...",PREFEITURA MUNICIPAL DE ARACATI - CE,CE,2026-07-23,confenge_commercial_pncp_supplier_contracts,f11a2f94b985975103a85eeb159f294d3674444662df26dff0a40b64ababf76f,infraestrutura_ti,,,,,,,
42354068000119-2-000032/2026,"AQUISIÇÃO DE MOBILIÁRIO, FORNOS MICRO-ONDAS E BEBEDOUROS (PURIFICADORES), POR REGISTRO DE PREÇOS, INCLUINDO MONTAGEM, INSTALAÇÃO E CONFIGURAÇÃO, QUANDO APLICÁVEL, DESTINADOS A ATENDER ÀS DEMANDAS OPERACIONAIS E DE INFRAESTRUTURA DA SUPERINTENDÊNCIA DE SEGUROS PRIVADOS (SUSEP), ESPECIALMENTE NOS AMBIENTES ADMINISTRATIVOS E DE APOIO AOS SERVIDORES, CONFORME CONDIÇÕES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL Nº 90002/2026 E EM SEUS ANEXO",MF-SUSEP-SUPERINT.DE SEGUROS PRIVADOS/RJ,RJ,2026-05-15,confenge_commercial_pncp_supplier_contracts,24051679a916bb6c9a0483902a46d733519b088f312a0c5ede4987432297aa45,infraestrutura_ti,,,,,,,
10121515000101-2-000103/2025,"O objeto do presente Contrato é a contratação de empresa(s) para O FORNECIMENTO DE EQUIPAMENTO DE PROTEÇÃO INDIVIDUAL (EPI), para os Servidores da Secretaria Municipal de Infraestrutura do Município de Bonito/PE., a fim de atender às necessidades, durante o período de 12 (doze) meses, conforme as especificações, quantidades e condições estabelecidas neste Termo de Referência.",Prefeitura Municipal de Bonito,PE,2026-04-27,confenge_commercial_pncp_supplier_contracts,0e24e02fc363e877315505378af489f2e09d647b7d63f36ca63cb1cc060cd74b,infraestrutura_ti,,,,,,,
00394452000103-2-005073/2026,"A FINALIDADE DESTE CONTRATO É GARANTIR AOS MILITARES DA ATIVA, DA RESERVA OU REFORMADOS, PENSIONISTAS E SEUS
DEPENDENTES E SERVIDORES CIVIS DO EXÉRCITO BRASILEIRO (ATIVOS E INATIVOS) E DEPENDENTES DIRETOS E INDIRETOS, NAS
CONDIÇÕES ESPECIFICADAS NESTE INSTRUMENTO E NO EDITAL, POR INTERMÉDIO DE LABORATÓRIO DE ANÁLISES CLÍNICAS E/OU
CITOPATOLOGIA E ANATOMIA PATOLÓGICA, A PRESTAÇÃO DE SERVIÇOS LABORATORIAIS.",35 BATALHAO DE INFANTARIA,BA,2026-07-08,confenge_commercial_pncp_supplier_contracts,83d5e436f6fc8c0b464d6f91fce972c952e2db40f29337a39d76e93dbe32a753,infraestrutura_ti,,,,,,,
13880257000127-2-000050/2026,"Contratação de empresa especializada para inscrição de 03 (três) servidores da Prefeitura Municipal de Xique-Xique/BA no Curso de Atualização em Reforma Tributária, com duração de 05 (cinco) meses e carga horária total de 360 horas, composto por 06 (seis) módulos presenciais e 03 (três) módulos na modalidade Ensino a Distância (EAD), com início em 28 de fevereiro de 2026 e término em 05 de julho de 2026, a ser realizado na Rua do Salete, nº 50, Barris (Faculdade Cairu), Salvador/Ba.","SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO, PLANEJAMENTO E FINANÇAS - SMA",BA,2026-04-24,confenge_commercial_pncp_supplier_contracts,a1bd2248e3aa2762df93013a060e4c1c74ba5d79ca3108afe94755912a2b79c4,infraestrutura_ti,,,,,,,
09490144000148-2-000005/2026,"Aquisição de vagas para participar nos Cursos de Reforma Tributária e Gestão Fiscalização de Contratos para servidores da Fundação Nova Chance, que será realizado em Cuiabá-MT - na Modalidade Presencial",FUNDAÇÃO NOVA CHANCE,MT,2026-03-16,confenge_commercial_pncp_supplier_contracts,a116f2dd47df233c797739a145525368cde16077aadb783e41f347d9a9219b6b,infraestrutura_ti,,,,,,,
18239608000139-2-000101/2026,"Contratação de empresa especializada para fornecimento de Servidor Virtual Privado — VPS corporativo gerenciado, com recursos computacionais, armazenamento, conectividade, segurança, backup, suporte técnico e monitoramento, destinado à instalação, hospedagem e operação do sistema e-SUS APS com Prontuário Eletrônico do Cidadão — PEC, incluindo banco de dados PostgreSQL, serviço de aplicação, acesso seguro via internetVPN e suporte técnico à infraestrutura.",Unidade Única,MG,2026-07-08,confenge_commercial_pncp_supplier_contracts,4842120632f16b0e2d7b6237f8420e1007336cad233ada2b31368cb6bfdd23d2,infraestrutura_ti,,,,,,,
07684756000146-2-000222/2026,"CONTRATACAO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO DE SISTEMA INFORMATIZADO INTEGRADO DE GESTAO TRIBUTARIA MUNICIPAL, DISPONIBILIZADO MEDIANTE LICENCA DE USO, EM AMBIENTE WEB, INCLUINDO SERVICOS DE IMPLANTACAO, MIGRACAO DE DADOS, CUSTOMIZACAO, PARAMETRIZACAO, TREINAMENTO, SUPORTE TECNICO, MANUTENCAO CORRETIVA E EVOLUTIVA, BEM COMO HOSPEDAGEM EM INFRAESTRUTURA DE DATACENTER (COMPUTACAO EM NUVEM), DESTINADO A ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE FINANCAS DO MUNICIPIO DE ARACAT...",PREFEITURA MUNICIPAL DE ARACATI - CE,CE,2026-07-23,confenge_commercial_pncp_supplier_contracts,9311f7a814d41f04a1833113f7913d168f1f15dec84e07ad85a2acbc281f98cd,infraestrutura_ti,,,,,,,
42498600000171-2-001283/2026,"CONTRATAÇÃO DE SERVIÇOS DE HOSPEDAGEM EM SERVIDORES VIRTUAIS PRIVADOS (VPS) PARA ATENDER AS NECESSIDADES DE CRIAÇÃO DE INFRAESTRUTURA DE SERVIÇOS DE SERVIÇO DE DIRETÓRIO PRIMÁRIO (MICROSOFT ACTIVE DIRECTORY), FILE SERVER (SERVIDOR DE ARQUIVOS) E SERVIÇOS DE GERENCIAMENTO DO AMBIENTE COMPUTACIONAL HOSPEDADO,",Secretaria de Estado de Habitação de Interesse Social,RJ,2026-04-06,confenge_commercial_pncp_supplier_contracts,de06349e804a79e7494833448b23554bfdf1e65dcacaa750b64c1106428f53df,infraestrutura_ti,,,,,,,
44880060000111-2-001263/2026,"Pedido de EPIs para os servidores da Secretaria de Infraestrutura, Habitação e Assuntos Viários.",PREFEITURA MUNICIPAL DE DRACENA,SP,2026-05-21,confenge_commercial_pncp_supplier_contracts,5b08adb1b23e84154a93cbb47fbcae38815028a0f8537bb313ec0a6f9a7ff3ed,infraestrutura_ti,,,,,,,
02270669000129-2-000061/2026,"VALOR QUE SE EMPENHA PARA  CONTRATAÇÃO DA EMPRESA DLS TREINAMENTOS LTDA, CNPJ Nº 29.300.259/0001-30, PARA A PARTICIPAÇÃO DE 02 (DOIS) SERVIDORES, NA AÇÃO DE CAPACITAÇÃO ABERTA IMPACTOS DA REFORMA TRIBUTÁRIA PARA A GESTÃO PÚBLICA NA MODALIDADE PRESENCIAL, EM JOÃO PESSOA/PB, NOS DIAS 18 E 19 DE MAIO DE 2026, COM CARGA HORÁRIA DE 16 (DEZESSEIS) HORAS
CONFORME DESPACHO DE MERO EXPEDIENTE Nº 762/2026 - SGA/ANEEL   SEI 351143",AGENCIA NACIONAL DE ENERGIA ELETRICA - DF,DF,2026-06-15,confenge_commercial_pncp_supplier_contracts,4d92af990b2e265a00dbe2d549f1e4ccbd4a6e399d33732a5e4b6651144eb757,infraestrutura_ti,,,,,,,
00394452000103-2-003065/2026,"GARANTIR AOS MILITARES DA ATIVA, DA RESERVA OU REFORMADOS, PENSIONISTAS E SEUS DEPENDENTES E SERVIDORES CIVIS DO EXÉRCITO BRASILEIRO (ATIVOS E INATIVOS) E DEPENDENTES, NAS CONDIÇÕES ESPECIFICADAS NESTE INSTRUMENTO E NO EDITAL, POR INTERMÉDIO DE CLÍNICAS ODONTOLÓGICAS, A PRESTAÇÃO DE SERVIÇOS ODONTOLÓGICOS.",HOSPITAL GERAL DE SANTA MARIA,RS,2026-05-18,confenge_commercial_pncp_supplier_contracts,92d54acb381e32d89188314d9f17160fac384ebb83ad9753c84eb3ba1a3d164b,infraestrutura_ti,,,,,,,
18715581000103-2-000015/2026,"Aquisição de 01 (uma) vaga no curso ""Liderança para Transformação 2.0"" visando à capacitação de 01 (uma) servidora da Secretaria de Estado de Infraestrutura, Mobilidade e Parcerias - SEINFRA/MG.",COMPRAS,MG,2026-06-01,confenge_commercial_pncp_supplier_contracts,ac9d665f5641dc36f1751ee537ada3cfcca4429b8e60d70b626dadca75f39492,infraestrutura_ti,,,,,,,
56319882000107-2-000005/2026,"contratação de serviços para a elaboração de projetos completos e detalhados de adequação, bem como demais peças e ações necessárias para subsidiar a
execução, incluindo o acompanhamento da reforma da sede do Conselho Regional de Fonoaudiologia da 2ª Região (CREFONO-2), situada na Rua Dr. Samuel Porto, nº 351, 7º e 10º andares, Bairro Saúde, São Paulo/SP, CEP 04054-010, nas condições estabelecidas no Termo de Referência.",CONSELHO REGIONAL DE FONOAUDIOLOGIA 2 - SP,SP,2026-05-19,confenge_commercial_pncp_supplier_contracts,11f8f36904cf513ac10b7f2ba085f2c1c53610b384d9799a3ba459714431a86d,projetos_engenharia,,,,,,,
21087648000117-2-000024/2026,"Elaboração de projeto de reforma do plenário João Mayrink, da Câmara Municipal de Ponte Nova, total de 104 horas.",CAMARA MUNICIPAL DE PONTE NOVA - MG,MG,2026-05-08,confenge_commercial_pncp_supplier_contracts,c8d2288963c22dad4c137769c325032f35049b1667030818289a6b3b5744b077,projetos_engenharia,,,,,,,
05483912000185-2-000089/2026,"Contratação de 01 (uma) licença de uso do software TQS PLENO + SISES GEO + PROTENSÃO-LV versão V26, específico para elaboração de projetos estruturais de edificações em concreto armado e protendido com integração ao fluxo BIM institucional, incluindo serviços de suporte técnico e atualizações.",PROCURADORIA GERAL DE JUSTIÇA DO MARANHÃO,MA,2026-06-17,confenge_commercial_pncp_supplier_contracts,360b011891790f38ad26530afade6f583f1924ad5fda7430a8b3bed6b0a26df5,projetos_engenharia,,,,,,,
54724802000173-2-000014/2026,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA ÁREA DE ARQUITETURA PARA APROVAÇÃO DE PROJETOS, ELABORAÇÃO DE LAUDOS EMERGENCIAIS E ELABORAÇÃO DE PROJETOS DE INFRAESTRUTURA PARA A PREFEITURA MUNICIPAL DE BOREBI/SP.",Prefeitura Municipal de Borebi,SP,2026-03-04,confenge_commercial_pncp_supplier_contracts,3d3add112630ed89591b2df7b8cdc68db7e39f83dcb0abf8963c4e9e2dd72632,projetos_engenharia,,,,,,,
